,eMolecules SKU,predicted pKas,"pKas in [3,11]","pKa count in [3,11]",pKas closer than 1 unit,canonical isomeric SMILES
0,163665408,"[4.26, 9.011, 10.57]","[4.26, 9.011, 10.57]",3.0,False,c1cc2cnccc2c(c1)S(=O)(=O)NCCN
1,146728965,"[0.151, 2.037, 9.167]",[9.167],1.0,False,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)F
2,146079752,"[-2.01, 8.499]",[8.499],1.0,False,CCOC(=O)c1c(c2cc(ccc2[nH]c1=O)Br)c3ccccc3
3,103513099,"[-1.797, 4.637, 12.61]",[4.637],1.0,False,c1ccc2c(c1)[nH]c(n2)c3cc4cc(ccc4oc3=O)Br
4,140616722,"[-0.417, -0.375, 6.546]",[6.546],1.0,False,c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3cccc(c3)F)Br
5,165966339,"[-0.118, 1.208, 7.548, 14.826]",[7.548],1.0,False,COc1ccc(cc1Cl)NC(=S)NC(=O)Cc2ccccc2
6,166208535,[8.112],[8.112],1.0,False,c1c(c(cc2c1OCO2)Cl)/C=C\3/C(=O)NC(=O)S3
7,150923289,"[-0.417, -0.375, 6.888]",[6.888],1.0,False,c1cc(ccc1CSc2nnc(s2)NC(=O)c3ccc(cc3)Cl)F
8,155127838,"[-1.872, 4.056, 11.289]",[4.056],1.0,False,c1ccc(cc1)CSc2ccccc2C(=O)Nc3cccnc3
9,129267717,"[-0.144, 6.745, 12.739]",[6.745],1.0,False,c1cc(ccc1c2c(n(cn2)C3CCCCC3)c4ccc(o4)C(=O)NC5CC5)F
10,166824992,"[0.122, 0.934, 9.855]",[9.855],1.0,False,c1cc(sc1)C(=O)Nc2ncc(s2)Cc3ccc(cc3Cl)Cl
11,146747910,"[-0.943, -0.719, -0.516, 2.0, 8.46, 13.812]",[8.46],1.0,False,c1ccc(c(c1)c2c(=O)[nH]c3ccccc3n2)NC(=O)c4ccco4
12,165902513,"[4.05, 13.051]",[4.05],1.0,False,c1ccc(cc1)Nc2c3ccccc3ncn2
13,146131894,[7.592],[7.592],1.0,False,c1cc(c(c(c1)Cl)Cl)c2ccc(o2)/C=C\3/C(=O)NC(=S)S3
14,103553065,"[5.12, 6.792, 7.938, 13.605]","[5.12, 6.792, 7.938]",3.0,False,CN1CCN(CC1)c2ccc(cc2)Nc3ccnc4c3ccc(c4)Cl
15,166175288,"[4.245, 13.271]",[4.245],1.0,False,COc1ccc(cc1)c2c3c(ncnc3oc2c4ccc(cc4)OC)N
16,155207726,"[3.18, 15.181]",[3.18],1.0,False,COc1cccc(c1)c2ccnc(n2)Nc3ccccc3
17,163685423,"[4.155, 6.994, 12.974]","[4.155, 6.994]",2.0,False,COc1cc2c(cc1OCCCN3CCOCC3)c(ncn2)Nc4ccc(c(c4)Cl)F
18,146754568,[7.903],[7.903],1.0,False,Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F
19,167000115,"[3.698, 10.586]","[3.698, 10.586]",2.0,False,Cc1ccc(cc1)n2cc(c3c2nc[nH]c3=O)c4ccccc4
20,166400056,"[2.464, 6.478, 10.744, 13.643]","[6.478, 10.744]",2.0,False,c1cc2c(cc1Br)/C(=C/c3cc(c(c(c3)Br)O)O)/C(=O)N2
21,103538745,"[4.062, 13.924]",[4.062],1.0,False,c1nc(c2c3c(sc2n1)CCCC3)N
22,151033919,[6.935],[6.935],1.0,False,c1ccc(c(c1)NS(=O)(=O)c2c(cccc2F)F)Cl
23,163732545,"[4.155, 9.119]","[4.155, 9.119]",2.0,False,CN(C)CCN(Cc1ccccc1)c2ccccn2
24,103862338,"[-2.434, 1.152, 4.231, 11.29, 11.964, 13.613]",[4.231],1.0,False,COc1ccc(c(c1)Nc2c3c([nH]cn3)nc(n2)N)OC
25,146653252,"[0.197, 1.516, 2.23, 2.658, 8.865, 10.738, 14.545]","[8.865, 10.738]",2.0,False,Cc1ccc2c(c1)sc(n2)NC(=O)Cc3csc(n3)NC(=O)Nc4cccc(c4)Cl
26,166258701,"[0.633, 10.184]",[10.184],1.0,False,CC(C)OC(=O)c1c(csc1N)c2ccc(c(c2)OC)OC
27,167127120,"[-0.877, -0.719, 3.869, 13.107]",[3.869],1.0,False,c1ccc(cc1)n2c3c(cn2)c(ncn3)N
28,151111761,"[-1.464, 1.397, 9.967, 14.623]",[9.967],1.0,False,c1ccc(cc1)c2cc(c(s2)N)C(=O)N
29,103674962,"[3.735, 8.918, 10.729, 13.086]","[3.735, 8.918, 10.729]",3.0,False,c1ccc2c(c1)c(nc(n2)c3ccccc3O)Nc4ccc(cc4)O
30,146131030,[7.805],[7.805],1.0,False,CCCCc1c(c2ccccc2o1)C(=O)c3ccc(cc3)O
31,170717272,"[-1.75, 6.342, 11.745, 13.055]",[6.342],1.0,False,c1ccc(cc1)c2[nH]c3ccc(cc3n2)C(=O)N
32,103906393,[3.521],[3.521],1.0,False,Cn1cc(c2c1cccc2)c3ccnc(n3)N4CCCCC4
33,166474845,"[3.892, 12.676, 15.786]",[3.892],1.0,False,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)F)F)F
34,165966181,"[2.436, 3.426, 15.478]",[3.426],1.0,False,Cc1ccc(cc1)Nc2nccc(n2)c3ccccn3
35,151176288,"[0.199, 1.895, 8.746, 14.976]",[8.746],1.0,False,c1ccc(cc1)CC(=O)NCC(=O)Nc2nc3ccccc3s2
36,177214561,"[0.357, 2.774, 4.495]",[4.495],1.0,False,CN(c1ccc(cc1)F)C(=O)N2CCN(CC2)c3c(cncn3)Cl
37,103637092,"[5.66, 13.243, 15.99]",[5.66],1.0,False,c1ccc(cc1)Nc2ccnc(n2)Nc3ccccc3
38,140454758,"[0.278, 6.348, 15.31]",[6.348],1.0,False,c1ccc(cc1)n2cnc3c2ccc(c3)N
39,152094823,"[2.607, 4.6, 15.194]",[4.6],1.0,False,c1ccc2c(c1)c(nc(n2)Nc3ccc(cc3)C(=O)O)c4ccc(cc4)Cl
40,150025320,"[-2.404, 6.058, 8.688, 12.766]","[6.058, 8.688]",2.0,False,CC(C)(C)c1cc(c(c(c1)NS(=O)(=O)C)OC)NC(=O)C(=O)c2ccc(c3c2cccc3)OCCN4CCOCC4
41,113364668,"[-1.289, 9.026, 12.783]",[9.026],1.0,False,CCN(CC)CCNC(=O)c1ccc2c(c1)nc(c(n2)c3ccccc3)c4ccccc4
42,103866476,"[1.152, 4.231, 11.29, 11.964, 13.613]",[4.231],1.0,False,COc1cc(cc(c1)OC)Nc2c3c([nH]cn3)nc(n2)N
43,151061613,"[-0.05, 3.58]",[3.58],1.0,False,COc1ccc(cc1)c2c(sc(n2)N3CCOCC3)c4ccc(cc4)OC
44,167136368,"[1.04, 4.06, 12.042]",[4.06],1.0,False,Cn1c2ccccc2nc1c3c(non3)N
45,140622184,"[-0.417, -0.375, 6.881]",[6.881],1.0,False,c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3ccc(cc3)F)F
46,129138802,"[-1.287, 8.416, 10.823]","[8.416, 10.823]",2.0,False,c1ccc(cc1)c2cc(=O)c3c(cc(cc3o2)O)O
47,103784979,"[-1.696, 5.321, 10.227]","[5.321, 10.227]",2.0,False,Cn1c2c(c(=O)[nH]c1=O)n3cc(n(c3n2)c4ccccc4OC)c5ccccc5
48,103596155,"[-2.982, -0.042, 3.289, 10.555, 13.872]","[3.289, 10.555]",2.0,False,c1ccc(cc1)c2cc(c3c(c(sc3n2)C(=O)N)N)c4ccco4
49,167076988,"[1.605, 2.72, 6.43, 12.418]",[6.43],1.0,False,CCOC(=O)CNc1c2nncn2c3cc(ccc3n1)C
50,138394750,"[0.564, 3.18, 14.511]",[3.18],1.0,False,c1cc(ccc1Nc2nccc(n2)C(F)(F)F)N3CCOCC3
51,103888003,"[3.426, 8.127, 13.82]","[3.426, 8.127]",2.0,False,c1ccc(cc1)CN2CCc3c(sc4c3c(ncn4)N)C2
52,103536774,"[4.35, 5.87, 13.131]","[4.35, 5.87]",2.0,False,CCCCOc1nccc(n1)Nc2ccccc2C(=O)O
53,103846025,"[2.275, 5.979]",[5.979],1.0,False,CCc1nnc2n1nc(s2)S
54,167022730,[8.05],[8.05],1.0,False,c1cc(cc(c1)OCc2ccc(cc2Cl)Cl)/C=C/3\C(=O)NC(=O)S3
55,163714187,"[3.855, 14.607]",[3.855],1.0,False,COc1cc(cnc1N)Cl
56,163666062,"[-2.89, 9.606, 13.041]",[9.606],1.0,False,Cc1c(c2ccccc2n1CC(=O)N)CCN
57,166510736,"[7.096, 13.838, 15.008]",[7.096],1.0,False,COc1ccc(cc1OC)Cc2cnc(nc2N)N
58,163730577,"[8.143, 9.843]","[8.143, 9.843]",2.0,False,c1ccc2c(c1)c(ccn2)N3CCNCC3
59,166291603,[8.369],[8.369],1.0,False,CCN(CC)CCOc1ccc(cc1)/C(=C(\c2ccccc2)/Cl)/c3ccccc3
60,103786647,"[3.523, 7.492, 13.321]","[3.523, 7.492]",2.0,False,c1ccc(cc1)c2c3c(ncnc3oc2c4ccccc4)NCCN5CCOCC5
61,103521433,"[-2.982, 2.203, 3.845, 10.793, 14.053]","[3.845, 10.793]",2.0,False,c1ccc(cc1)c2c3c(c4c(c(sc4n2)C(=O)N)N)CCCC3
62,103538843,"[0.986, 9.366]",[9.366],1.0,False,CCCCCCCCc1cnc(nc1)c2ccc(cc2)O
63,163715228,"[3.023, 12.789]",[3.023],1.0,False,Cc1ccc(c(c1)C(=O)O)O
64,150986266,"[-1.872, 4.056, 6.563, 11.16]","[4.056, 6.563]",2.0,False,CN1CCN(CC1)S(=O)(=O)c2cccc(c2)C(=O)Nc3cccnc3
65,103517342,"[0.821, 4.1, 13.865]",[4.1],1.0,False,Cc1c(c2c3c(c(ncn3)N)sc2nc1C)C
66,163716805,"[3.49, 12.669]",[3.49],1.0,False,c1ccc2c(c1)nc(nn2)N
67,155110561,"[4.05, 12.87]",[4.05],1.0,False,c1ccc2c(c1)c(ncn2)Nc3cccc(c3)I
68,172319909,"[0.077, 1.259, 7.402]",[7.402],1.0,False,Cc1c(oc(n1)C)c2csc(n2)c3cnc4n3cccc4
69,177191623,"[-1.164, 1.852, 9.012, 13.305, 14.09, 14.55]",[9.012],1.0,False,CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C
70,112308400,"[3.252, 4.873, 9.597, 14.36, 16.037]","[3.252, 4.873, 9.597]",3.0,False,c1[nH]c2c(=O)[nH]c(nc2n1)NCC(=O)O
71,103570609,"[0.15, 2.037, 9.167]",[9.167],1.0,False,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)OC
72,177506692,"[0.195, 2.183, 4.314]",[4.314],1.0,False,COc1cc(cnc1)c2ccc(cc2)C(=O)N(Cc3nccs3)C4CC4
73,151825588,"[-1.102, 2.127, 8.473, 14.249]",[8.473],1.0,False,c1cc(c(nc1)NC(=O)c2ccc(cc2)OCC3CC3)O
74,166644918,"[-2.46, 2.039, 6.253, 9.264, 14.293, 15.32]","[6.253, 9.264]",2.0,False,c1cc(oc1)/C=N/c2c(nc(nc2O)N)N
75,113026965,"[3.158, 9.32, 13.733]","[3.158, 9.32]",2.0,False,c1ccc2c(c1)/C(=C/c3cccc(c3)O)/C(=O)N2
76,103613625,"[-1.75, -0.258, 5.171, 9.84, 14.039, 14.968]","[5.171, 9.84]",2.0,False,c1ccc2c(c1)c(nnc2Nc3ccc(cc3)C(=O)N)c4ccc(cc4)O
77,100204175,"[-2.904, -1.381, 3.579, 9.861, 13.212]","[3.579, 9.861]",2.0,False,c1ccc2c(c1)/C(=C/Nc3ccc(cc3)S(=O)(=O)N)/C(=O)N2
78,151087294,"[3.308, 13.08]",[3.308],1.0,False,c1ccc(c(c1)Nc2c3c4c(sc3ncn2)CCCCC4)F
79,129303744,"[0.504, 4.206, 7.332, 10.604]","[4.206, 7.332, 10.604]",3.0,False,Cc1ccc(cc1C)N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cncnc4
80,129303749,"[0.504, 2.549, 7.332, 10.604]","[7.332, 10.604]",2.0,False,Cc1ccc(c(c1)C)N2CCN(CC2)CCCNC(=O)c3nc(no3)c4cncnc4
81,166360262,"[0.035, 1.462, 8.328]",[8.328],1.0,False,CS(=O)(=O)c1ccc2c(c1)s/c(=N\C(=O)Cc3cccs3)/[nH]2
82,167042405,"[3.493, 13.503]",[3.493],1.0,False,c1cc(ccc1c2ccnc(n2)N)F
83,165944523,"[0.357, 2.226, 4.157, 9.093, 11.092, 14.458]","[4.157, 9.093]",2.0,False,c1cc(cc(c1)Nc2nc(cs2)c3ccc(cc3O)O)C(=O)O
84,100149453,[4.902],[4.902],1.0,False,c1cc(cc(c1)Cl)CSc2nnc(o2)c3ccncc3
85,150919376,"[0.174, 3.95, 11.155]",[3.95],1.0,False,c1ccc(c(c1)C(=O)Nc2cccc3c2nccc3)I
86,103540949,[7.967],[7.967],1.0,False,COc1ccc(cc1)c2c(c(c([nH]2)c3ccc(cc3)OC)C#N)C#N
87,163795159,"[-2.128, 3.928, 8.582, 13.427]","[3.928, 8.582]",2.0,False,CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F
88,100076762,"[0.33, 2.513, 6.293, 13.94]",[6.293],1.0,False,Cc1cccnc1Nc2nc(cs2)c3ccc(c(c3)OC)OC
89,166766811,"[0.048, 2.088, 2.919, 9.216, 12.876]",[9.216],1.0,False,Cc1nc(cs1)c2cn[nH]c2c3ccc(cc3O)OC
90,103663838,[9.812],[9.812],1.0,False,COc1ccc(cc1OC)/C=C\2/C(=S)NC(=O)S2
91,150919393,"[-1.872, 2.176, 4.001, 10.328]","[4.001, 10.328]",2.0,False,c1cc2cccnc2c(c1)NC(=O)c3cc(cnc3)Br
92,167033642,"[-2.576, 4.714, 10.78]","[4.714, 10.78]",2.0,False,c1ccc(c(c1)C(=O)Nc2ccncc2)Br
93,155123949,"[3.13, 8.305]","[3.13, 8.305]",2.0,False,COc1cc(ccc1OCc2ccc(cc2)F)CNCc3ccncc3
94,146849006,"[-1.129, -0.174, 4.381]",[4.381],1.0,False,c1ccc(cc1)c2nc(cs2)C(=O)N3CCN(CC3)c4cc(ncn4)N5CCOCC5
95,96510192,"[0.133, 8.487, 15.652]",[8.487],1.0,False,c1ccc2c(c1)c(c[nH]2)C3=C(C(=O)NC3=O)N
96,166463937,"[-2.555, 9.078, 13.845]",[9.078],1.0,False,CN1CCC(CC1)NC(=O)c2cccc(c2)OC
97,154790133,"[4.705, 13.481]",[4.705],1.0,False,Cc1c(oc2c1c(ncn2)N)C
98,151905526,"[-0.985, -0.963, -0.332, 2.31, 3.375, 11.482, 13.072, 14.733]",[3.375],1.0,False,Cc1cc(no1)NC(=O)Nc2ccc(cc2)NC(=O)c3cccs3
99,103808255,"[2.174, 3.49, 5.213, 14.457]","[3.49, 5.213]",2.0,False,Cc1nnc2n1nc(s2)c3ccc(cc3)N
100,151312641,"[2.0, 5.346, 14.192]",[5.346],1.0,False,c1ccc(c(c1)NC(=O)c2ccc(o2)Cl)N3CCCCC3
101,146122645,[7.592],[7.592],1.0,False,Cc1ccc(c(c1)Br)c2ccc(o2)/C=C/3\C(=O)NC(=S)S3
102,165901571,"[0.515, 7.062, 9.339, 12.694]","[7.062, 9.339]",2.0,False,COc1ccc(cc1)CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(cc5)F
103,137706758,"[5.123, 13.404]",[5.123],1.0,False,c1ccc(cc1)Oc2ccc(cc2)C(=O)NCc3ccccn3
104,166885761,"[4.267, 12.973]",[4.267],1.0,False,COc1cc2c(cc1OC)ncnc2Nc3ccc(cc3F)Br
105,151324937,"[-1.927, 8.258, 12.293]",[8.258],1.0,False,c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)Cc4ccc(cc4)Cl
106,103507259,"[5.973, 8.405, 12.749]","[5.973, 8.405]",2.0,False,CCN(CC)CC(=O)Nc1cc(nc2c1cccc2)N(C)C
107,151397645,"[-1.464, 4.569, 8.937, 13.041, 14.239]","[4.569, 8.937]",2.0,False,c1cc(oc1)CN2CCN(CC2)CC(=O)Nc3c(ccs3)C(=O)N
108,103709970,"[-0.016, 0.681, 8.495, 16.056]",[8.495],1.0,False,COc1ccc(cc1)C(=O)Nc2nnc(s2)Cc3c[nH]c4c3cccc4
109,166768915,"[2.531, 4.438, 8.621, 14.282]","[4.438, 8.621]",2.0,False,Cc1ccc2c(n/c(=N\c3[nH]c(cc(=O)n3)CSc4nnnn4c5ccccc5)/[nH]c2c1)C
110,166834454,"[0.942, 1.56, 4.412, 12.453, 13.957, 16.055]",[4.412],1.0,False,Cc1ccc(cc1)Nc2c3c(nc(n2)NCCO)n(cn3)C(C)C
111,150951191,"[0.15, 2.037, 9.167]",[9.167],1.0,False,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(c(c3)Cl)Cl
112,157441412,"[-1.387, 8.584, 9.84, 10.869]","[8.584, 9.84, 10.869]",3.0,False,c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O
113,166020378,"[4.295, 7.024]","[4.295, 7.024]",2.0,False,c1cc(ccc1/C=C\2/C(=O)NC(=S)S2)N3CCCC3
114,103838767,"[-0.366, 4.576, 15.072, 15.177]",[4.576],1.0,False,CNC(=O)CCCc1c2cc(ccc2[nH]c1c3ccccn3)F
115,151769373,"[-1.561, 0.313, 3.197, 13.175]",[3.197],1.0,False,Cn1c2c(cn1)c(ncn2)NCCOc3cccc(c3)Cl
116,150951198,"[0.145, 1.869, 8.957]",[8.957],1.0,False,CCOc1ccc2c(c1)sc(n2)NC(=O)C(c3ccccc3)c4ccccc4
117,155044485,"[1.067, 1.494, 7.533, 14.101]",[7.533],1.0,False,CCN1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br
118,167057702,"[-2.245, 0.644, 3.892, 12.676, 16.976]",[3.892],1.0,False,COc1ccccc1Nc2c(cnc(n2)Nc3ccccc3OC)F
119,146850092,"[-1.75, 5.18, 13.478]",[5.18],1.0,False,CNC(=O)c1ccc2c(c1)ncn2c3ccccc3
120,129142585,"[2.049, 3.339]",[3.339],1.0,False,COc1ccc(cc1)OCc2nnc3n2nc(s3)c4ccccc4
121,150951215,"[0.151, 2.037, 9.167]",[9.167],1.0,False,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3cccc(c3)OC
122,167057714,"[3.892, 12.676, 15.146]",[3.892],1.0,False,c1cc(cc(c1)Br)Nc2c(cnc(n2)Nc3cccc(c3)Br)F
123,167057715,"[3.892, 12.676, 15.878]",[3.892],1.0,False,c1ccc(cc1)Nc2c(cnc(n2)Nc3ccccc3)F
124,103904990,"[2.789, 4.911, 11.219, 13.618, 13.901]",[4.911],1.0,False,c1[nH]c2c(n1)c(nc(n2)N)NC3CCCCC3
125,152543455,"[-1.888, 2.436, 3.887, 4.98, 15.409]","[3.887, 4.98]",2.0,False,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)N
126,166823229,[6.388],[6.388],1.0,False,c1cc(c(cc1Cl)Cl)c2ccc(s2)/C=C/3\C(=O)NC(=S)S3
127,165817663,"[3.892, 12.676, 16.25]",[3.892],1.0,False,c1cc2c(cc1Nc3c(cnc(n3)Nc4ccc5c(c4)OCO5)F)OCO2
128,177337664,"[3.613, 5.018, 7.969, 13.67, 14.647]","[3.613, 5.018, 7.969]",3.0,False,CC(C)(C)c1nc(c2n1ccnc2N)c3cccc(c3)N
129,103861574,"[1.152, 4.231, 11.29, 11.964, 13.663]",[4.231],1.0,False,COc1cc(cc(c1OC)OC)Nc2c3c([nH]cn3)nc(n2)N
130,108362056,"[-1.342, 8.43, 10.825]","[8.43, 10.825]",2.0,False,c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)Cl
131,139358538,"[3.757, 12.63, 15.053]",[3.757],1.0,False,c1cc(oc1)CNC(=O)c2cc3c(cco3)c(n2)Nc4ccc(cc4)Cl
132,103846224,"[7.368, 15.255]",[7.368],1.0,False,c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4cc[nH]c4c3
